event_id,code,signal_date,board_streak_before_break,source_window,break_date,board_streak_is_3,max_board_streak_20d,recent_limit_up_count_10d,recent_limit_up_count_20d,recent_pool_appearance_count_10d,recent_pool_appearance_count_20d,board_day_volume_rank,break_open_return,break_high_return,break_close_return,break_touched_limit_up,break_opened_from_limit_up,break_upper_shadow_ratio,break_lower_shadow_ratio,d1_high_to_close_drawdown_raw,d1_low_to_close_recovery,d1_open_to_close_return_raw,d1_close_location,d1_intraday_range,d1_afternoon_return,d1_last_hour_return,break_volume_ratio_vs_board_days,d1_up_bar_volume_ratio,down_bar_volume_ratio,volume_above_d1_close_ratio,amount_above_d1_close_ratio,high_zone_volume_ratio,high_zone_amount_ratio,late_day_sell_volume_ratio,late_day_sell_amount_ratio,d1_close_to_vwap_raw,d1_close_to_ma5_raw,d1_low_to_ma5_raw,d1_high_to_ma5_raw,d1_close_to_ma10_raw,d1_low_to_ma10_raw,d1_close_to_ma20,d1_ma5_slope,d1_ma10_slope,d1_ma20_slope,d1_close_above_ma5,d1_close_above_ma10,d1_true_reclaim_ma5,d1_true_reclaim_ma10,consecutive_days_below_ma5,consecutive_days_below_ma10,break_day_in_pool,last_board_day_in_pool,pool_consecutive_count_last_board,recent_7d_cumulative_return,recent_7d_max_drawdown,recent_7d_close_position,recent_7d_limit_up_count,target7_daily_d2open_d3high,tail_loss_daily_5pct,dev_label_complete,dev_feature_source_complete,dev_training_eligible,structural_missing_count,source_missing_count,unexpected_missing_count,provenance,pairwise_v1_feature_source_complete,pairwise_v1_training_eligible
603989_2026-05-20,603989,2026-05-20,2,may,2026-05-20,0,2,2,2,2,2,46.0,0.0231404958677687,0.08760330578512399,0.06239669421487615,0,0,0.31122448979591794,0.20408163265306223,0.0224334600760456,0.0519639934533551,0.0383683360258482,0.6827956989247311,0.0768595041322313,-0.0007773027594247,-0.0034883720930232,1.9385027379366142,0.7211714144990249,0.2620980396934674,0.244077491406302,0.2470780161785423,0.1906305973558582,0.1932650523756353,0.0550578053182301,0.055484099510175,0.0079033455675041,0.1435815318921804,0.0835334934614357,0.1707143492571836,0.1793577981651375,0.1174311926605504,0.2379622496147921,0.044314381270903,0.0255445265089149,0.015177807650005759,1,1,0,0,0,0,0,1,2.0,0.2213776722090261,0.0848317196864914,0.9057187017001548,2,1,0,1,1,1,0,0,0,v002:event_id=603989_2026-05-20;pool_window=complete;rank_denominator=full_pool,True,True
605218_2026-05-20,605218,2026-05-20,2,may,2026-05-20,0,2,3,3,3,3,63.0,0.0004697040864256,0.050728041333959695,-0.01690934711131986,0,0,0.703947368421053,0.052631578947367315,0.0584795321637427,0.0038369304556354,-0.0173708920187793,0.0579710144927524,0.0648191639267261,-0.0028585040495473,-0.0038077106139934,2.4588996146575948,0.5871074716338837,0.4128925283661163,0.9897988144634744,0.9900279117352616,0.1114785190451708,0.1143424823819945,0.1050868102183943,0.1030130197626627,-0.0228794510906474,0.0769784913039002,0.0728619944427293,0.1510754348049809,0.1090504451038576,0.104811360746079,0.1417505386902326,0.0289072426937737,0.0237049091402223,0.0062301020968271725,1,1,0,0,0,0,0,1,2.0,0.1443411700382724,0.0679871520342612,0.7096774193548385,2,0,0,1,1,1,0,0,0,v002:event_id=605218_2026-05-20;pool_window=complete;rank_denominator=full_pool,True,True
000417_2026-05-21,000417,2026-05-21,3,may,2026-05-21,1,3,3,3,3,3,3.0,0.0996852046169991,0.09968520461699915,-0.023084994753410193,1,1,0.0,0.07142857142857133,0.1116412213740458,0.009761388286334,-0.1116412213740457,0.0714285714285713,0.1322140608604407,-0.1116412213740457,-0.0490296220633298,5.319090171692242,0.2157192518457339,0.578585964707158,0.9651622919444556,0.9672961865754384,0.4833901796132824,0.5015246457576312,0.1318294038025384,0.1258758877036183,-0.0682421842313587,0.0947789275634996,0.0841956726246473,0.2323612417685796,0.1873485524805511,0.1758704246907283,0.2929657662662315,0.0454880747479713,0.0288676026768139,0.02026213248317399,1,1,0,0,0,0,0,1,3.0,0.2894736842105263,0.073202614379085,0.6578947368421054,3,1,0,1,1,1,0,0,0,v002:event_id=000417_2026-05-21;pool_window=complete;rank_denominator=full_pool,True,True
002272_2026-05-21,002272,2026-05-21,3,may,2026-05-21,1,3,3,4,3,4,13.0,-0.0152365677626303,-0.0036086607858861752,-0.09983961507618289,0,0,0.12083333333333435,0.0,0.0954875100725222,0.0,-0.0859120521172638,0.0,0.095028067361668,-0.0543386689132265,-0.0310746655157532,2.6319463375777463,0.248114733591128,0.751885266408872,1.0,1.0,0.3719963414109617,0.3804074964541691,0.1390955104683879,0.1330127935682466,-0.0567901156502176,0.0259574079151814,0.0259574079151814,0.1356365962891876,0.081979854450817,0.081979854450817,0.1393336547489152,0.0308083663086489,0.0126403123474865,0.004614051187927126,1,1,0,0,0,0,0,1,3.0,0.103194103194103,0.0998396150761829,0.6084905660377358,3,1,0,1,1,1,0,0,0,v002:event_id=002272_2026-05-21;pool_window=complete;rank_denominator=full_pool,True,True
002782_2026-05-21,002782,2026-05-21,2,may,2026-05-21,0,2,4,4,4,4,18.0,0.0003294892915979,0.010214168039538674,-0.07084019769357508,0,0,0.11494252873563249,0.05747126436781556,0.0726734626767511,0.0046312789454933,-0.0711462450592885,0.0555555555555551,0.0771004942339373,-0.0365562008882814,-0.026243093922652,1.4885514927617403,0.2431304160478958,0.7495612891617006,1.0,1.0,0.0694170494084099,0.0703382253805147,0.1373610409206308,0.1334383662540368,-0.0414837473814787,0.0318331503841931,0.0263446761800218,0.1218441273326014,0.1147566905166619,0.1088271336522117,0.2285708061951334,0.0106500998446861,0.0308475957620213,0.011345611561508706,1,1,0,0,0,0,0,1,2.0,0.159062885326757,0.0923933209647494,0.7142857142857142,4,0,0,1,1,1,0,0,0,v002:event_id=002782_2026-05-21;pool_window=complete;rank_denominator=full_pool,True,True
600563_2026-05-21,600563,2026-05-21,2,may,2026-05-21,0,2,2,2,2,2,46.0,0.0347376201034737,0.05734170978073405,-0.024636610002463644,0,0,0.23708010335917248,0.1401808785529727,0.0769410118908835,0.0138933350406557,-0.0573809523809523,0.1411841249186737,0.0946661739344666,-0.0397186344066459,-0.0248768472906403,2.1499743966776754,0.4133915356773782,0.5866084643226218,0.9639857482162436,0.9655557155053428,0.3830488309631272,0.3904578588669306,0.1948546723694895,0.1885494509324166,-0.043052719654995,0.0751286542561135,0.0603962143739731,0.165492144961777,0.1493935852863688,0.1336434963745765,0.2287494471558595,0.0387740133713223,0.0254774699673996,0.01271402864978266,1,1,0,0,0,0,0,1,2.0,0.19336850037679,0.0593583678296865,0.7203193948308473,2,1,0,1,1,1,0,0,0,v002:event_id=600563_2026-05-21;pool_window=complete;rank_denominator=full_pool,True,True
603938_2026-05-21,603938,2026-05-21,3,may,2026-05-21,1,3,4,5,4,5,45.0,0.0561755952380953,0.056175595238095344,-0.0591517857142857,0,0,0.0,0.08554572271386404,0.1091933779499824,0.0055666003976143,-0.1091933779499824,0.04320987654321,0.1205357142857143,-0.0402277039848197,-0.0330720703498376,2.7887871735386,0.2681569240833625,0.7318430759166376,1.0,1.0,0.0,0.0,0.1464263642833065,0.1407913757593556,-0.053166018417989,0.0624711170860816,0.0502877788514053,0.1927068016636559,0.1739039617518043,0.1604428249820131,0.3857534246575342,0.0342385400825546,0.0434708902450837,0.030971514115836207,1,1,0,0,0,0,0,1,3.0,0.1974431818181816,0.1122222222222221,0.6784232365145227,4,0,1,1,1,1,0,0,0,v002:event_id=603938_2026-05-21;pool_window=complete;rank_denominator=full_pool,True,True
605288_2026-05-21,605288,2026-05-21,2,may,2026-05-21,0,2,2,2,2,2,52.0,-0.0399579390115667,0.09932128859573663,0.08641621259917787,0,0,0.09265614275909369,0.0,0.0116531872336724,0.1316339739121776,0.1316339739121776,0.9079670329670336,0.1391836344517731,0.0417048579285059,0.0588838162675859,1.3623110714019806,0.5552934885593874,0.4447065114406126,0.080580318202626,0.0845206221609768,0.1478690375264684,0.1546767786105354,0.0813454595854507,0.0840885368628795,0.0562065123315072,0.1815894535473676,0.0441445562671547,0.1956250519836979,0.2680755154869232,0.120570382933143,0.3161399404755012,0.0777643314956748,0.0318332009348483,0.015888141834459857,1,1,0,0,0,0,0,1,2.0,0.3861446517868034,0.0638272345530893,0.9634839058696242,2,0,0,1,1,1,0,0,0,v002:event_id=605288_2026-05-21;pool_window=complete;rank_denominator=full_pool,True,True
003004_2026-05-22,003004,2026-05-22,2,may,2026-05-22,0,2,2,2,2,2,33.0,-0.0128928283642224,0.028203062046736393,0.003223207091055613,0,0,0.2561983471074386,0.5785123966942147,0.024103468547913,0.0755939524838013,0.0163265306122448,0.7399577167019021,0.0952860596293312,0.033623910336239,0.0433689503456944,1.8151100161824023,0.2949743035915358,0.6872996855114092,0.148661527296263,0.1528618206709303,0.1755808138806114,0.1803487559409911,0.0089420467546624,0.0089001613738052,0.0222463379657602,0.10824283425316,0.0281288944276305,0.1358376357486204,0.1741129317458445,0.0892372981256632,0.323201190349665,0.0451204763233787,0.0323719118899841,0.022147988213087944,1,1,0,0,0,0,0,1,2.0,0.2449999999999998,0.0694878576580909,0.8995137763371149,2,1,0,1,1,1,0,0,0,v002:event_id=003004_2026-05-22;pool_window=complete;rank_denominator=full_pool,True,True
000012_2026-05-25,000012,2026-05-25,2,may,2026-05-25,0,2,2,2,2,2,15.0,0.0022727272727272,0.09772727272727266,0.04545454545454519,1,0,0.433962264150944,0.20754716981132126,0.045643153526971,0.0672853828306264,0.0430839002267573,0.5686274509803915,0.115909090909091,-0.0043290043290044,0.0087719298245614,2.18522901423433,0.6166844392759885,0.3189824314147017,0.57284033181393,0.5850014967069987,0.3373830636162487,0.3479091746528229,0.0861125888782068,0.0862519718765903,0.0046836790094935,0.1285574092247299,0.0549558390578996,0.1849852796859665,0.1675126903553299,0.0913705583756345,0.1358024691358024,0.0456644433042585,0.0149407521895927,0.0011123470522800272,1,1,0,0,0,0,0,1,2.0,0.2332439678284181,0.0572916666666666,0.8099173553719005,2,0,0,1,1,1,0,0,0,v002:event_id=000012_2026-05-25;pool_window=complete;rank_denominator=full_pool,True,True
000725_2026-05-25,000725,2026-05-25,2,may,2026-05-25,0,2,2,2,2,2,1.0,0.001937984496124,0.04069767441860472,0.021317829457364157,0,0,0.32258064516129153,0.3548387096774198,0.0167910447761195,0.0394477317554239,0.0193423597678916,0.6896551724137906,0.0562015503875969,0.0115163147792705,0.0134615384615384,1.222884486503978,0.5152272373981885,0.439213906349807,0.2619230803276772,0.2646123599242679,0.1613446240654689,0.1640918852908767,0.0533320201617376,0.053689950409683,0.009285584722082,0.1122836639932458,0.0679611650485434,0.1333896158716756,0.1800268696820421,0.1330049261083745,0.2207551540421588,0.0468404772425985,0.0247820100963744,0.011717834544176187,1,1,0,0,0,0,0,1,2.0,0.2729468599033817,0.0469083155650321,0.9224806201550384,2,1,0,1,1,1,0,0,0,v002:event_id=000725_2026-05-25;pool_window=complete;rank_denominator=full_pool,True,True
001225_2026-05-25,001225,2026-05-25,2,may,2026-05-25,0,2,2,2,2,2,98.0,0.0145417653026715,0.09993236388231308,-0.019276293540750777,1,0,0.6516129032258061,0.09032258064516166,0.1083781706379707,0.012216404886562,-0.0333333333333333,0.0903225806451616,0.1310449780182617,-0.0427463277768609,-0.0245543222334342,2.370231518021573,0.4585444633986107,0.4935883659188519,0.9297809417900518,0.9331292662505064,0.3288266507756909,0.3377900622242306,0.1034624613854146,0.0992380994158748,-0.0425403023681083,0.0764262648008611,0.0634349133291265,0.2072677331947587,0.1210328965170668,0.1075031891453091,0.137377560325133,0.0305638436232882,0.0114758264745558,0.007756610410655895,1,1,0,0,0,0,0,1,2.0,0.1885245901639345,0.0394059405940594,0.5745322872661438,2,0,0,1,1,1,0,0,0,v002:event_id=001225_2026-05-25;pool_window=complete;rank_denominator=full_pool,True,True
002036_2026-05-25,002036,2026-05-25,2,may,2026-05-25,0,2,2,2,2,2,8.0,0.0009708737864078,0.061165048543689204,0.0019417475728153999,0,0,0.7625000000000003,0.22499999999999995,0.0540788267644362,0.0167487684729063,0.0009699321047527,0.2236842105263157,0.0737864077669902,-0.0399999999999999,-0.0028985507246376,1.5832440492667128,0.5466037238279604,0.426504875276893,0.9429980117352716,0.9438511949955752,0.1249410551951733,0.1278397728240911,0.082350436930894,0.0811867825295474,-0.0171295481800178,0.0904480135249365,0.0703719357565511,0.154902789518174,0.1385701676963813,0.1176081200353045,0.1840293712712255,0.0365826944140199,0.0175123484508308,0.007222511122666919,1,1,0,0,0,0,0,1,2.0,0.2315035799522671,0.0525727069351229,0.7680608365019013,2,0,0,1,1,1,0,0,0,v002:event_id=002036_2026-05-25;pool_window=complete;rank_denominator=full_pool,True,True
002442_2026-05-25,002442,2026-05-25,3,may,2026-05-25,1,3,3,3,3,3,21.0,0.059186189889026,0.09987669543773126,-0.03205918618988901,1,0,0.2340425531914894,0.24113475177304952,0.1199551569506726,0.0411140583554376,-0.0861466821885914,0.22463768115942,0.1701602959309494,-0.1199551569506727,-0.1199551569506727,1.436742160811106,0.5385212237338101,0.4143801469995058,0.4876062117639302,0.500170181670136,0.2788079107616312,0.299113926786072,0.4143801469995058,0.409614731008789,-0.0409467971352873,0.086655592469546,0.0395902547065338,0.2347729789590256,0.1831198191409193,0.1318764129615675,0.223313074645473,0.0573770491803278,0.0255023183925811,0.016312955337345558,1,1,0,0,0,0,0,1,3.0,0.2868852459016393,0.0813397129186602,0.6613924050632911,3,0,1,1,1,1,0,0,0,v002:event_id=002442_2026-05-25;pool_window=complete;rank_denominator=full_pool,True,True
002931_2026-05-25,002931,2026-05-25,2,may,2026-05-25,0,2,2,2,2,2,55.0,0.0165051483949119,0.05814657783161703,-0.02044215626892809,0,0,0.5092592592592601,0.03888888888888779,0.0737399770904926,0.0031012560086835,-0.0363473856695962,0.0373831775700939,0.0810115081768626,-0.0307162121666166,-0.0052283561433185,1.494652269900561,0.5344154678637898,0.4655845321362102,0.9803581137790204,0.9811111150242994,0.352313237184245,0.3581590704303602,0.0784461816012279,0.0756420093949586,-0.037492292267112,0.0630361192362045,0.0595852367962665,0.1483222138232489,0.0809410821107508,0.0774320756608628,0.062721776843212,0.0234443323242514,0.0057982218786238,-0.004472937501533103,1,1,0,0,0,0,0,1,2.0,0.1050563717116501,0.1182460174084415,0.6794317479925881,2,0,1,1,1,1,0,0,0,v002:event_id=002931_2026-05-25;pool_window=complete;rank_denominator=full_pool,True,True
600303_2026-05-25,600303,2026-05-25,2,may,2026-05-25,0,2,2,2,2,2,50.0,0.0443864229765011,0.044386422976501194,-0.026109660574412552,0,0,0.0,0.28947368421052605,0.0675,0.0303867403314916,-0.0675,0.289473684210526,0.0992167101827675,-0.0026737967914438,0.0191256830601092,3.0283706986340975,0.2462532410942464,0.6194927225451123,0.7636589129675265,0.7711102078847973,0.1627363658684899,0.1673492542868622,0.0525982002065677,0.051218644913675,-0.0198016913572315,0.0699942627653471,0.0384394721744121,0.1474469305794608,0.1087990487514862,0.0760998810939359,0.1270584680465327,0.030141843971631,0.0120336943441634,0.009301616346446995,1,1,0,0,0,0,0,1,2.0,0.1656249999999999,0.0548302872062663,0.7,2,0,1,1,1,1,0,0,0,v002:event_id=600303_2026-05-25;pool_window=complete;rank_denominator=full_pool,True,True
600611_2026-05-25,600611,2026-05-25,3,may,2026-05-25,1,3,3,3,3,3,35.0,0.0750407830342576,0.07504078303425765,0.0016313213703098572,0,0,0.0,0.39189189189189183,0.0682852807283763,0.0477815699658701,-0.0682852807283763,0.3835616438356158,0.1190864600326263,-0.0080775444264944,0.0115321252059306,3.6533612839776977,0.2822426242711425,0.6984906684569074,0.4657731724399352,0.4682624177793469,0.0966155854903518,0.099657865452589,0.1145900293084914,0.1130372583380009,-0.0127681671487309,0.1163636363636362,0.0636363636363634,0.1981818181818182,0.2243270189431705,0.1665004985044864,0.2695130776387884,0.0642414860681115,0.0308324768756422,0.01426024955436711,1,1,0,0,0,0,0,1,3.0,0.3828828828828827,0.0526315789473682,0.8017621145374448,3,0,1,1,1,1,0,0,0,v002:event_id=600611_2026-05-25;pool_window=complete;rank_denominator=full_pool,True,True
000636_2026-05-26,000636,2026-05-26,2,may,2026-05-26,0,2,3,4,3,4,86.0,0.0178830352827452,0.051232479458675595,0.007733204446592534,0,0,0.41566265060241037,0.45783132530120574,0.0411588871004828,0.0370554588410843,-0.0099715099715098,0.4542682926829273,0.0792653455775737,0.0031272552321386,0.00096015362458,13.19747780734858,0.6298760838000268,0.3701239161999732,0.5088790203959491,0.5143914946774972,0.2977161646523673,0.3030401077496171,0.0454661023237238,0.0451826357204778,-0.0029867107121852,0.1037586024351511,0.0635256749602966,0.1514028586553732,0.2429951114820556,0.197686896387266,0.413439539022117,0.0519574539176921,0.0378987098969776,0.03425005696657357,1,1,0,0,0,0,0,1,2.0,0.416921508664628,0.0289995166747221,0.892408846383742,3,1,0,1,1,1,0,0,0,v002:event_id=000636_2026-05-26;pool_window=complete;rank_denominator=full_pool,True,True
002421_2026-05-26,002421,2026-05-26,2,may,2026-05-26,0,4,6,6,6,6,2.0,0.0229166666666666,0.07500000000000018,-0.03124999999999989,0,0,0.446428571428571,0.08928571428571548,0.0988372093023255,0.0064935064935065,-0.0529531568228105,0.055555555555556,0.1125,-0.0332640332640331,-0.0169133192389006,1.2355128782189921,0.2647470944015261,0.676183462608112,0.9835527775155766,0.9842496462661002,0.1613961806999856,0.1676202100927408,0.0783425881282415,0.0752551350783424,-0.0421413957715458,0.0549001814882035,0.043557168784029,0.1705989110707806,0.2043512043512045,0.1914011914011912,0.3753327417923691,0.0362012223789374,0.0460579788675155,0.028128325984491553,1,1,0,0,0,0,0,1,2.0,0.3172804532577906,0.2106382978723404,0.7462686567164181,5,0,0,1,1,1,0,0,0,v002:event_id=002421_2026-05-26;pool_window=complete;rank_denominator=full_pool,True,True
002432_2026-05-26,002432,2026-05-26,2,may,2026-05-26,0,2,2,2,2,2,54.0,0.0503073070794446,0.05838834509446844,0.04234008650125198,0,0,0.12116040955631294,0.7593856655290108,0.0148450946643717,0.0440036479708162,-0.0075856090160382,0.7366412213740464,0.0596403368996129,0.0334010381403746,0.0108167770419427,1.423136154718558,0.325766589567429,0.674233410432571,0.2634070349644773,0.267922046773458,0.3605122704012474,0.3661560577027197,0.0554142688192768,0.0561044472926673,0.0127093870961143,0.1373571783407847,0.0820914058618975,0.1548683556880277,0.1724641206519093,0.1154924528543444,0.1907424262124561,0.0458501104039488,0.0222219313973122,0.003542605870417548,1,1,0,0,0,0,0,1,2.0,0.247004357298475,0.0954990215264188,0.940405748098056,2,0,1,1,1,1,0,0,0,v002:event_id=002432_2026-05-26;pool_window=complete;rank_denominator=full_pool,True,True
002741_2026-05-26,002741,2026-05-26,2,may,2026-05-26,0,2,2,3,2,3,39.0,0.0035842293906811,0.042293906810035864,0.008243727598566286,0,0,0.5248618784530387,0.40331491712707235,0.0323357413140695,0.0304029304029303,0.0046428571428571,0.4689265536723155,0.0634408602150537,0.0125989920806335,0.0155234657039711,1.6961828850659884,0.6272016894715433,0.3631263110628415,0.4791074096689945,0.4835806602309792,0.0583560989517538,0.0601339421351934,0.0455592784667342,0.045568405948608,0.0060268300160217,0.098742285758925,0.06515116006562,0.1358487618154833,0.1516416932776549,0.1164333087693441,0.2112991430909012,0.0407317073170729,0.0236359064621574,0.017214191852825245,1,1,0,0,0,0,0,1,2.0,0.1769874476987447,0.0695296523517382,0.8556231003039514,2,1,0,1,1,1,0,0,0,v002:event_id=002741_2026-05-26;pool_window=complete;rank_denominator=full_pool,True,True
002897_2026-05-26,002897,2026-05-26,2,may,2026-05-26,0,2,2,2,2,2,71.0,0.0598764653977057,0.09996218328501216,0.024832976175469534,1,0,0.45887445887445943,0.13997113997113966,0.068301627320651,0.0113198158974996,-0.0330637488106565,0.1324599708879179,0.0866002773225766,-0.0447655974621078,0.004199604743083,2.152832362643433,0.364043944094347,0.6073691242633449,0.8066756482953357,0.8133133913709842,0.4083865811065849,0.4196786025420283,0.0819169892423295,0.0790705632138762,-0.0302691021823149,0.1011783827712309,0.0880400921034807,0.1819043749153459,0.123704215618521,0.1102971665514858,0.1901450718039552,0.0216139923617646,0.0124545200111949,0.010846725265619028,1,1,0,0,0,0,0,1,2.0,0.1991150442477876,0.1245972073039742,0.7298277425203986,2,0,0,1,1,1,0,0,0,v002:event_id=002897_2026-05-26;pool_window=complete;rank_denominator=full_pool,True,True
002938_2026-05-26,002938,2026-05-26,2,may,2026-05-26,0,2,3,3,3,3,65.0,0.0146955913226032,0.07566480055983216,0.01469559132260323,0,0,0.6307692307692309,0.3692307692307692,0.0558359107927722,0.0364546104360257,0.0,0.372943327239488,0.0956962911126661,-0.0048897658059534,0.0220264317180616,5.63646219525896,0.4796908791721803,0.5203091208278197,0.4908659093153498,0.4971538963968623,0.0695871871475463,0.0726197185742481,0.0766591205801624,0.0749500832826505,-0.0029853896456402,0.1176413912708351,0.0783312457847575,0.1847962231428845,0.2088244182532488,0.1663071456112379,0.353740583625574,0.0440179451586295,0.039765524265638,0.024253073470436703,1,1,0,0,0,0,0,1,2.0,0.3000112069931637,0.0821458507963118,0.831886155330439,2,0,0,1,1,1,0,0,0,v002:event_id=002938_2026-05-26;pool_window=complete;rank_denominator=full_pool,True,True
002975_2026-05-26,002975,2026-05-26,2,may,2026-05-26,0,2,2,2,2,2,79.0,0.0373195722085109,0.052127739136938134,-0.05055717597786258,0,0,0.12627551020408273,0.12436224489795931,0.0955400398974067,0.0047487138899881,-0.0847152126892573,0.0428265524625273,0.1047789993269016,-0.013367529338618,-0.0003937007874015,2.125460601402185,0.433895495223801,0.5585250943316828,0.947151025374872,0.949360869651282,0.2691026041155265,0.2818242069168347,0.0980519104795836,0.0941680202691047,-0.0416563440442041,0.0375292175419668,0.0215923764690497,0.1497409241733274,0.0650703894491333,0.0487105055623604,0.0822077207997851,0.0129979799317814,0.013140894872841,0.0061497819271889576,1,1,0,0,0,0,0,1,2.0,0.0579166666666666,0.1180722891566265,0.5553756476683938,2,0,0,1,1,1,0,0,0,v002:event_id=002975_2026-05-26;pool_window=complete;rank_denominator=full_pool,True,True
002980_2026-05-26,002980,2026-05-26,2,may,2026-05-26,0,2,4,5,4,5,78.0,0.0431963755663178,0.043196375566317835,-0.09779721918450246,0,0,0.0,0.015275504637206816,0.1351553725196556,0.0024301336573511,-0.1351553725196556,0.0152755046372068,0.1431807530073426,-0.013916161529924,0.0022561610551892,1.5956501258001732,0.1810420822237824,0.8139048653022815,0.9263371136634722,0.9298583017310568,0.1330197755602526,0.1441547899569691,0.0698767586133032,0.06692570546597,-0.0459330519738653,0.001352476071577,-0.0010750450825357,0.1578408933277848,0.0862715961138751,0.0836382104263262,0.2262448242913259,0.0209782781879017,0.0320304386228851,0.021472725300943463,1,1,1,0,0,0,0,1,2.0,0.0906515580736544,0.1141034727143869,0.5432692307692306,3,0,0,1,1,1,0,0,0,v002:event_id=002980_2026-05-26;pool_window=complete;rank_denominator=full_pool,True,True
