event_id,signal_date,code,change_type,field,old_value,new_value,reason
000037_2026-07-21,2026-07-22,000037,unchanged,,,,
000676_2026-07-20,2026-07-22,000676,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000676_2026-07-20,2026-07-22,000676,unchanged,,,,
000722_2026-07-21,2026-07-22,000722,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000722_2026-07-21,2026-07-22,000722,unchanged,,,,
000889_2026-07-22,2026-07-22,000889,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000889_2026-07-22,2026-07-22,000889,unchanged,,,,
600162_2026-07-20,2026-07-22,600162,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600162_2026-07-20,2026-07-22,600162,unchanged,,,,
600227_2026-07-21,2026-07-22,600227,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600227_2026-07-21,2026-07-22,600227,unchanged,,,,
600236_2026-07-21,2026-07-22,600236,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600236_2026-07-21,2026-07-22,600236,unchanged,,,,
603567_2026-07-20,2026-07-22,603567,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603567_2026-07-20,2026-07-22,603567,unchanged,,,,
000037_2026-07-21,2026-07-23,000037,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000037_2026-07-21,2026-07-23,000037,unchanged,,,,
000722_2026-07-21,2026-07-23,000722,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000722_2026-07-21,2026-07-23,000722,unchanged,,,,
000889_2026-07-22,2026-07-23,000889,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000889_2026-07-22,2026-07-23,000889,unchanged,,,,
002213_2026-07-23,2026-07-23,002213,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002213_2026-07-23,2026-07-23,002213,unchanged,,,,
600227_2026-07-21,2026-07-23,600227,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600227_2026-07-21,2026-07-23,600227,unchanged,,,,
600236_2026-07-21,2026-07-23,600236,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600236_2026-07-21,2026-07-23,600236,unchanged,,,,
600644_2026-07-21,2026-07-23,600644,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600644_2026-07-21,2026-07-23,600644,unchanged,,,,
603118_2026-07-23,2026-07-23,603118,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603118_2026-07-23,2026-07-23,603118,unchanged,,,,
603629_2026-07-23,2026-07-23,603629,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603629_2026-07-23,2026-07-23,603629,unchanged,,,,
000603_2026-07-24,2026-07-24,000603,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000603_2026-07-24,2026-07-24,000603,unchanged,,,,
000889_2026-07-22,2026-07-24,000889,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000889_2026-07-22,2026-07-24,000889,unchanged,,,,
002197_2026-07-24,2026-07-24,002197,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002197_2026-07-24,2026-07-24,002197,unchanged,,,,
002213_2026-07-23,2026-07-24,002213,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002213_2026-07-23,2026-07-24,002213,unchanged,,,,
002412_2026-07-24,2026-07-24,002412,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002412_2026-07-24,2026-07-24,002412,unchanged,,,,
002900_2026-07-24,2026-07-24,002900,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002900_2026-07-24,2026-07-24,002900,unchanged,,,,
600396_2026-07-24,2026-07-24,600396,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600396_2026-07-24,2026-07-24,600396,unchanged,,,,
600722_2026-07-24,2026-07-24,600722,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600722_2026-07-24,2026-07-24,600722,unchanged,,,,
603118_2026-07-23,2026-07-24,603118,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603118_2026-07-23,2026-07-24,603118,unchanged,,,,
603619_2026-07-24,2026-07-24,603619,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603619_2026-07-24,2026-07-24,603619,unchanged,,,,
603629_2026-07-23,2026-07-24,603629,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603629_2026-07-23,2026-07-24,603629,unchanged,,,,
603988_2026-07-24,2026-07-24,603988,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603988_2026-07-24,2026-07-24,603988,unchanged,,,,
605162_2026-07-24,2026-07-24,605162,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605162_2026-07-24,2026-07-24,605162,unchanged,,,,
000011_2026-07-27,2026-07-27,000011,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000011_2026-07-27,2026-07-27,000011,unchanged,,,,
000595_2026-07-27,2026-07-27,000595,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000595_2026-07-27,2026-07-27,000595,unchanged,,,,
000603_2026-07-24,2026-07-27,000603,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000603_2026-07-24,2026-07-27,000603,unchanged,,,,
000668_2026-07-27,2026-07-27,000668,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000668_2026-07-27,2026-07-27,000668,unchanged,,,,
002083_2026-07-27,2026-07-27,002083,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002083_2026-07-27,2026-07-27,002083,unchanged,,,,
002197_2026-07-24,2026-07-27,002197,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002197_2026-07-24,2026-07-27,002197,unchanged,,,,
002199_2026-07-27,2026-07-27,002199,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002199_2026-07-27,2026-07-27,002199,unchanged,,,,
002218_2026-07-27,2026-07-27,002218,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002218_2026-07-27,2026-07-27,002218,unchanged,,,,
002298_2026-07-27,2026-07-27,002298,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002298_2026-07-27,2026-07-27,002298,unchanged,,,,
002300_2026-07-27,2026-07-27,002300,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002300_2026-07-27,2026-07-27,002300,unchanged,,,,
002412_2026-07-24,2026-07-27,002412,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002412_2026-07-24,2026-07-27,002412,unchanged,,,,
002498_2026-07-27,2026-07-27,002498,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002498_2026-07-27,2026-07-27,002498,unchanged,,,,
003001_2026-07-27,2026-07-27,003001,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
003001_2026-07-27,2026-07-27,003001,unchanged,,,,
600396_2026-07-24,2026-07-27,600396,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600396_2026-07-24,2026-07-27,600396,unchanged,,,,
600698_2026-07-27,2026-07-27,600698,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600698_2026-07-27,2026-07-27,600698,unchanged,,,,
600722_2026-07-24,2026-07-27,600722,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600722_2026-07-24,2026-07-27,600722,unchanged,,,,
600984_2026-07-27,2026-07-27,600984,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600984_2026-07-27,2026-07-27,600984,unchanged,,,,
603619_2026-07-24,2026-07-27,603619,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603619_2026-07-24,2026-07-27,603619,unchanged,,,,
603629_2026-07-23,2026-07-27,603629,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603629_2026-07-23,2026-07-27,603629,unchanged,,,,
603956_2026-07-27,2026-07-27,603956,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603956_2026-07-27,2026-07-27,603956,unchanged,,,,
605162_2026-07-24,2026-07-27,605162,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
605162_2026-07-24,2026-07-27,605162,unchanged,,,,
000011_2026-07-27,2026-07-28,000011,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000011_2026-07-27,2026-07-28,000011,unchanged,,,,
000595_2026-07-27,2026-07-28,000595,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000595_2026-07-27,2026-07-28,000595,unchanged,,,,
000668_2026-07-27,2026-07-28,000668,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000668_2026-07-27,2026-07-28,000668,unchanged,,,,
002083_2026-07-27,2026-07-28,002083,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002083_2026-07-27,2026-07-28,002083,unchanged,,,,
002197_2026-07-24,2026-07-28,002197,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002197_2026-07-24,2026-07-28,002197,unchanged,,,,
002298_2026-07-27,2026-07-28,002298,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002298_2026-07-27,2026-07-28,002298,unchanged,,,,
002300_2026-07-27,2026-07-28,002300,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002300_2026-07-27,2026-07-28,002300,unchanged,,,,
002498_2026-07-27,2026-07-28,002498,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002498_2026-07-27,2026-07-28,002498,unchanged,,,,
002900_2026-07-24,2026-07-28,002900,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002900_2026-07-24,2026-07-28,002900,unchanged,,,,
003001_2026-07-27,2026-07-28,003001,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
003001_2026-07-27,2026-07-28,003001,unchanged,,,,
600617_2026-07-28,2026-07-28,600617,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600617_2026-07-28,2026-07-28,600617,unchanged,,,,
600698_2026-07-27,2026-07-28,600698,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600698_2026-07-27,2026-07-28,600698,unchanged,,,,
600722_2026-07-24,2026-07-28,600722,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600722_2026-07-24,2026-07-28,600722,unchanged,,,,
600984_2026-07-27,2026-07-28,600984,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600984_2026-07-27,2026-07-28,600984,unchanged,,,,
601606_2026-07-28,2026-07-28,601606,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601606_2026-07-28,2026-07-28,601606,unchanged,,,,
603690_2026-07-28,2026-07-28,603690,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603690_2026-07-28,2026-07-28,603690,unchanged,,,,
603956_2026-07-27,2026-07-28,603956,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603956_2026-07-27,2026-07-28,603956,unchanged,,,,
603988_2026-07-24,2026-07-28,603988,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603988_2026-07-24,2026-07-28,603988,unchanged,,,,
000566_2026-07-29,2026-07-29,000566,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000566_2026-07-29,2026-07-29,000566,unchanged,,,,
000595_2026-07-27,2026-07-29,000595,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
000595_2026-07-27,2026-07-29,000595,unchanged,,,,
002173_2026-07-29,2026-07-29,002173,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002173_2026-07-29,2026-07-29,002173,unchanged,,,,
002309_2026-07-29,2026-07-29,002309,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002309_2026-07-29,2026-07-29,002309,unchanged,,,,
002310_2026-07-29,2026-07-29,002310,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002310_2026-07-29,2026-07-29,002310,unchanged,,,,
002388_2026-07-29,2026-07-29,002388,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002388_2026-07-29,2026-07-29,002388,unchanged,,,,
002969_2026-07-29,2026-07-29,002969,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
002969_2026-07-29,2026-07-29,002969,unchanged,,,,
600617_2026-07-28,2026-07-29,600617,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600617_2026-07-28,2026-07-29,600617,unchanged,,,,
600775_2026-07-29,2026-07-29,600775,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
600775_2026-07-29,2026-07-29,600775,unchanged,,,,
601606_2026-07-28,2026-07-29,601606,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
601606_2026-07-28,2026-07-29,601606,unchanged,,,,
603358_2026-07-29,2026-07-29,603358,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603358_2026-07-29,2026-07-29,603358,unchanged,,,,
603389_2026-07-29,2026-07-29,603389,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603389_2026-07-29,2026-07-29,603389,unchanged,,,,
603690_2026-07-28,2026-07-29,603690,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603690_2026-07-28,2026-07-29,603690,unchanged,,,,
603716_2026-07-29,2026-07-29,603716,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603716_2026-07-29,2026-07-29,603716,unchanged,,,,
603956_2026-07-27,2026-07-29,603956,sample_role_changed,sample_role,v01_candidate,TRAIN_PRIMARY,train_primary_20260601_20260729
603956_2026-07-27,2026-07-29,603956,unchanged,,,,
,,,feature_renamed,d1_close_to_ma5,d1_close_to_ma5,d1_close_to_ma5_raw,v0.2 命名修正
,,,feature_renamed,d1_low_to_ma5,d1_low_to_ma5,d1_low_to_ma5_raw,v0.2 命名修正
,,,feature_renamed,d1_high_to_ma5,d1_high_to_ma5,d1_high_to_ma5_raw,v0.2 命名修正
,,,feature_renamed,d1_close_to_ma10,d1_close_to_ma10,d1_close_to_ma10_raw,v0.2 命名修正
,,,feature_renamed,d1_low_to_ma10,d1_low_to_ma10,d1_low_to_ma10_raw,v0.2 命名修正
,,,feature_renamed,d1_open_to_close_return,d1_open_to_close_return,d1_open_to_close_return_raw,v0.2 命名修正
,,,feature_renamed,d1_high_to_close_drawdown,d1_high_to_close_drawdown,d1_high_to_close_drawdown_raw,v0.2 命名修正
,,,feature_renamed,d1_close_to_vwap,d1_close_to_vwap,d1_close_to_vwap_raw,v0.2 命名修正
,,,feature_renamed,d1_reclaimed_ma5,d1_reclaimed_ma5,deprecated_d1_reclaimed_ma5_v01,v0.2 命名修正
,,,feature_renamed,d1_reclaimed_ma10,d1_reclaimed_ma10,deprecated_d1_reclaimed_ma10_v01,v0.2 命名修正
,,,feature_added,d1_close_above_ma5,,added,v0.2 新增字段
,,,feature_added,d1_close_above_ma10,,added,v0.2 新增字段
,,,feature_added,d1_true_reclaim_ma5,,added,v0.2 新增字段
,,,feature_added,d1_true_reclaim_ma10,,added,v0.2 新增字段
,,,feature_added,d1_close_to_ma5_bucket,,added,v0.2 新增字段
,,,feature_added,d1_open_to_close_bucket,,added,v0.2 新增字段
,,,feature_added,stage_group,,added,v0.2 新增字段
,,,feature_added,post_day,,added,v0.2 新增字段
,,,feature_added,sample_role,,added,v0.2 新增字段
,,,feature_added,training_stage_feature,,added,v0.2 新增字段
,,,redundant_feature_removed_from_training,amount_above_d1_close_ratio,in_training_view,all_table_only,"冗余字段, 从训练视图移除, 全量表保留"
,,,redundant_feature_removed_from_training,high_zone_amount_ratio,in_training_view,all_table_only,"冗余字段, 从训练视图移除, 全量表保留"
,,,redundant_feature_removed_from_training,late_day_sell_amount_ratio,in_training_view,all_table_only,"冗余字段, 从训练视图移除, 全量表保留"
,,,redundant_feature_removed_from_training,d1_down_bar_volume_ratio,in_training_view,all_table_only,"冗余字段, 从训练视图移除, 全量表保留"
,,,redundant_feature_removed_from_training,break_amount_ratio_vs_board_days,in_training_view,all_table_only,"冗余字段, 从训练视图移除, 全量表保留"
,,,redundant_feature_removed_from_training,d1_vwap_to_close_gap,in_training_view,all_table_only,"冗余字段, 从训练视图移除, 全量表保留"
,,,redundant_feature_removed_from_training,days_since_break,in_training_view,all_table_only,"重复阶段表达, 训练视图只保留 stage_group/post_day"
,,,redundant_feature_removed_from_training,days_since_last_limit_up,in_training_view,all_table_only,"重复阶段表达, 训练视图只保留 stage_group/post_day"
,,,redundant_feature_removed_from_training,repair_attempt_count,in_training_view,all_table_only,"重复阶段表达, 训练视图只保留 stage_group/post_day"
,,,feature_role_marked_audit_only,recognition_score,research,audit_only,缺失率高/单因子排序能力不足/现有模型覆盖不完整/避免变成 v004a 下游重排
,,,feature_role_marked_audit_only,board_day_amount_rank,research,audit_only,缺失率高/单因子排序能力不足/现有模型覆盖不完整/避免变成 v004a 下游重排
,,,feature_role_marked_audit_only,board_day_turnover_rank,research,audit_only,缺失率高/单因子排序能力不足/现有模型覆盖不完整/避免变成 v004a 下游重排
,,,feature_role_marked_audit_only,board_day_volume_rank,research,audit_only,缺失率高/单因子排序能力不足/现有模型覆盖不完整/避免变成 v004a 下游重排
,,,feature_role_marked_audit_only,v004a_probability,research,audit_only,缺失率高/单因子排序能力不足/现有模型覆盖不完整/避免变成 v004a 下游重排
,,,feature_role_marked_audit_only,v004a_rank,research,audit_only,缺失率高/单因子排序能力不足/现有模型覆盖不完整/避免变成 v004a 下游重排
