event_id,code,name,signal_date,break_date,board_streak_before_break,days_since_break,candidate_status,exclusion_reason,data_quality_reason,v01_candidate_status,sample_role_v02
002119_2026-06-04,002119,康强电子,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002125_2026-06-04,002125,湘潭电化,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002132_2026-06-04,002132,恒星科技,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002137_2026-06-04,002137,实益达,2026-06-05,2026-06-04,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002156_2026-06-04,002156,通富微电,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002167_2026-06-04,002167,东方锆业,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002213_2026-06-05,002213,大为股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002314_2026-06-03,002314,南山控股,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002353_2026-06-05,002353,杰瑞股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002384_2026-06-03,002384,东山精密,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002395_2026-06-05,002395,双象股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002404_2026-06-03,002404,嘉欣丝绸,2026-06-05,2026-06-03,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002421_2026-06-03,002421,达实智能,2026-06-05,2026-06-03,2,2,EXCLUDED,still_limit_up,signal_date 本身为涨停日,EXCLUDED,EXCLUDED_QUALITY
002484_2026-06-05,002484,江海股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002491_2026-06-05,002491,通鼎互联,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002515_2026-06-03,002515,金字火腿,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002520_2026-06-05,002520,日发精机,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002570_2026-06-05,002570,贝因美,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002575_2026-06-03,002575,群兴玩具,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002579_2026-06-03,002579,中京电子,2026-06-05,2026-06-03,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002585_2026-06-05,002585,双星新材,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002590_2026-06-05,002590,万安科技,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002645_2026-06-05,002645,华宏科技,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002733_2026-06-05,002733,雄韬股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002735_2026-06-04,002735,王子新材,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002787_2026-06-05,002787,华源控股,2026-06-05,2026-06-05,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002806_2026-06-05,002806,华锋股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002806_2026-06-03,002806,华锋股份,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002851_2026-06-03,002851,麦格米特,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002875_2026-06-04,002875,安奈儿,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002876_2026-06-03,002876,三利谱,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002896_2026-06-03,002896,中大力德,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002897_2026-06-03,002897,意华股份,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002903_2026-06-03,002903,宇环数控,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002931_2026-06-05,002931,锋龙股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002951_2026-06-05,002951,金时科技,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002951_2026-06-03,002951,金时科技,2026-06-05,2026-06-03,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
002957_2026-06-03,002957,科瑞技术,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002962_2026-06-03,002962,五方光电,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002965_2026-06-04,002965,祥鑫科技,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002971_2026-06-05,002971,和远气体,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002975_2026-06-03,002975,博杰股份,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002980_2026-06-03,002980,华盛昌,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
002981_2026-06-05,002981,朝阳科技,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
003011_2026-06-05,003011,海象新材,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
003043_2026-06-05,003043,华亚智能,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600078_2026-06-04,600078,澄星股份,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600103_2026-06-04,600103,青山纸业,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600105_2026-06-03,600105,永鼎股份,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600114_2026-06-03,600114,东睦股份,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600121_2026-06-04,600121,郑州煤电,2026-06-05,2026-06-04,3,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600162_2026-06-03,600162,香江控股,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600198_2026-06-04,600198,大唐电信,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600226_2026-06-05,600226,亨通股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600237_2026-06-05,600237,铜峰电子,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600246_2026-06-05,600246,万通发展,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600255_2026-06-05,600255,鑫科材料,2026-06-05,2026-06-05,3,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600280_2026-06-03,600280,中央商场,2026-06-05,2026-06-03,3,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600301_2026-06-03,600301,华锡有色,2026-06-05,2026-06-03,2,2,QUALITY_FAILED,missing_minute_data,5min 无 2026-06-05 数据,QUALITY_FAILED,EXCLUDED_QUALITY
600310_2026-06-04,600310,广西能源,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600345_2026-06-03,600345,长江通信,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600353_2026-06-05,600353,旭光电子,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600360_2026-06-03,600360,华微电子,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600362_2026-06-03,600362,江西铜业,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600367_2026-06-05,600367,红星发展,2026-06-05,2026-06-05,4,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 4 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600396_2026-06-04,600396,华电辽能,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600408_2026-06-05,600408,安泰集团,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600439_2026-06-05,600439,瑞贝卡,2026-06-05,2026-06-05,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600459_2026-06-03,600459,贵研铂业,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600482_2026-06-05,600482,中国动力,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600487_2026-06-04,600487,亨通光电,2026-06-05,2026-06-04,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600500_2026-06-03,600500,中化国际,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600505_2026-06-04,600505,西昌电力,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600516_2026-06-04,600516,方大炭素,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600578_2026-06-04,600578,京能电力,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600596_2026-06-04,600596,新安股份,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600667_2026-06-05,600667,太极实业,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600667_2026-06-03,600667,太极实业,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600679_2026-06-04,600679,上海凤凰,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600683_2026-06-04,600683,京投发展,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600688_2026-06-05,600688,上海石化,2026-06-05,2026-06-05,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
600703_2026-06-05,600703,三安光电,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600791_2026-06-04,600791,京能置业,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600828_2026-06-05,600828,茂业商业,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600868_2026-06-05,600868,梅雁吉祥,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600869_2026-06-03,600869,远东股份,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
600936_2026-06-04,600936,北投科技,2026-06-05,2026-06-04,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
601208_2026-06-04,601208,东材科技,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601231_2026-06-04,601231,环旭电子,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601666_2026-06-05,601666,平煤股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601686_2026-06-03,601686,友发集团,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601798_2026-06-04,601798,蓝科高新,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
601869_2026-06-03,601869,长飞光纤,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603005_2026-06-05,603005,晶方科技,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603045_2026-06-03,603045,福达合金,2026-06-05,2026-06-03,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603065_2026-06-04,603065,宿迁联盛,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603067_2026-06-05,603067,振华股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603090_2026-06-05,603090,宏盛股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603109_2026-06-04,603109,神驰机电,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603120_2026-06-04,603120,肯特催化,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603210_2026-06-05,603210,泰鸿万立,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603236_2026-06-04,603236,移远通信,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603267_2026-06-03,603267,鸿远电子,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603286_2026-06-05,603286,日盈电子,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603311_2026-06-04,603311,金海高科,2026-06-05,2026-06-04,2,1,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603319_2026-06-04,603319,美湖股份,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603330_2026-06-05,603330,天洋新材,2026-06-05,2026-06-05,4,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 4 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603373_2026-06-03,603373,安邦护卫,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603435_2026-06-05,603435,嘉德利,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603516_2026-06-05,603516,淳中科技,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603610_2026-06-05,603610,麒盛科技,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603656_2026-06-04,603656,泰禾智能,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603663_2026-06-04,603663,三祥新材,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603678_2026-06-03,603678,火炬电子,2026-06-05,2026-06-03,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603687_2026-06-03,603687,大胜达,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603886_2026-06-04,603886,元祖股份,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603890_2026-06-03,603890,春秋电子,2026-06-05,2026-06-03,3,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
603903_2026-06-05,603903,中持股份,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603920_2026-06-05,603920,世运电路,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603938_2026-06-04,603938,三孚股份,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603950_2026-06-05,603950,长源东谷,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603989_2026-06-05,603989,艾华集团,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
603997_2026-06-03,603997,继峰股份,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605018_2026-06-04,605018,长华集团,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605060_2026-06-05,605060,XD联德股,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605162_2026-06-05,605162,新中港,2026-06-05,2026-06-05,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
605288_2026-06-03,605288,凯迪股份,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605303_2026-06-04,605303,园林股份,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605358_2026-06-05,605358,立昂微,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605398_2026-06-05,605398,新炬网络,2026-06-05,2026-06-05,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605555_2026-06-04,605555,德昌股份,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605580_2026-06-04,605580,恒盛能源,2026-06-05,2026-06-04,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
605589_2026-06-03,605589,圣泉集团,2026-06-05,2026-06-03,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000520_2026-06-08,000520,凤凰航运,2026-06-08,2026-06-08,2,0,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
000536_2026-06-05,000536,华映科技,2026-06-08,2026-06-05,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000608_2026-06-08,000608,阳光股份,2026-06-08,2026-06-08,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000668_2026-06-08,000668,荣丰控股,2026-06-08,2026-06-08,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000670_2026-06-05,000670,盈方微,2026-06-08,2026-06-05,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000700_2026-06-04,000700,模塑科技,2026-06-08,2026-06-04,2,2,CANDIDATE,,,CANDIDATE,TRAIN_PRIMARY
000718_2026-06-05,000718,苏宁环球,2026-06-08,2026-06-05,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000725_2026-06-05,000725,京东方Ａ,2026-06-08,2026-06-05,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
000733_2026-06-05,000733,振华科技,2026-06-08,2026-06-05,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001223_2026-06-04,001223,欧克科技,2026-06-08,2026-06-04,1,2,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001256_2026-06-08,001256,炜冈科技,2026-06-08,2026-06-08,1,0,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
001309_2026-06-05,001309,德明利,2026-06-08,2026-06-05,1,1,EXCLUDED,not_two_or_three_board,"断板前连板长度 1 不在 {2,3}",EXCLUDED,EXCLUDED_QUALITY
