event_id,code,signal_date,expected_d2_date,expected_d3_date,root_cause,evidence_paths,evidence_summary,recoverable_from_existing_local_data,recommended_recovery_source,confidence,manual_review_required,audit_result
000603_2026-07-24,000603,2026-07-27,2026-07-28,2026-07-29,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv; D3_HIGH@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv; D3_CLOSE@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,D3_HIGH@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv; D3_HIGH@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv; D3_CLOSE@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002218_2026-07-27,002218,2026-07-27,2026-07-28,2026-07-29,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D2_OPEN@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,D2_OPEN@2026-07-28 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-24\v005_daily_scored_candidates_2026-07-24.csv; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_BEFORE_D2
002300_2026-07-27,002300,2026-07-27,2026-07-28,2026-07-29,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-28 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002300_daily.pkl; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002300_daily.csv,D2_OPEN@2026-07-28 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\002300_daily.pkl; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\002300_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
002412_2026-07-24,002412,2026-07-27,2026-07-28,2026-07-29,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,D3_HIGH@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
600396_2026-07-24,600396,2026-07-27,2026-07-28,2026-07-29,PRIMARY_CACHE_NOT_UPDATED_AFTER_FORWARD,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,primary daily cache refreshed externally after v0.2.1 build (mtime > build); dates now present,True,PRIMARY_DAILY_CACHE,HIGH,False,CACHE_REFRESHED_EXTERNALLY_AFTER_V021_BUILD
600698_2026-07-27,600698,2026-07-27,2026-07-28,2026-07-29,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-28 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600698_daily.pkl; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600698_daily.csv,D2_OPEN@2026-07-28 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600698_daily.pkl; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600698_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
600984_2026-07-27,600984,2026-07-27,2026-07-28,2026-07-29,DATA_EXISTS_IN_OTHER_LOCAL_DAILY_SOURCE,D2_OPEN@2026-07-28 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600984_daily.pkl; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600984_daily.csv,D2_OPEN@2026-07-28 in PRIMARY_DAILY_CACHE: F:\fenqixuangu\data\cache\daily\600984_daily.pkl; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT: F:\fenqixuangu\data\raw\daily\600984_daily.csv,True,OFFICIAL_DAILY_REPORT; PRIMARY_DAILY_CACHE,HIGH,False,DAILY_FILE_ENDS_AT_D2
603619_2026-07-24,603619,2026-07-27,2026-07-28,2026-07-29,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,D3_HIGH@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-28 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
000011_2026-07-27,000011,2026-07-28,2026-07-29,2026-07-30,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_HIGH@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_CLOSE@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D2_OPEN@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,D3_HIGH@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_HIGH@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_CLOSE@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
002300_2026-07-27,002300,2026-07-28,2026-07-29,2026-07-30,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_HIGH@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_CLOSE@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D2_OPEN@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,D3_HIGH@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_HIGH@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_CLOSE@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
600698_2026-07-27,600698,2026-07-28,2026-07-29,2026-07-30,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_HIGH@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_CLOSE@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D2_OPEN@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,D3_HIGH@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_HIGH@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_CLOSE@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
600984_2026-07-27,600984,2026-07-28,2026-07-29,2026-07-30,DATA_EXISTS_IN_FORWARD_OR_HOLDOUT_SNAPSHOT,D3_HIGH@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_HIGH@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_CLOSE@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D2_OPEN@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D2_OPEN@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,D3_HIGH@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_HIGH@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv; D3_CLOSE@2026-07-29 in FORWARD_SNAPSHOT (minute 口径): F:\fenqixuangu\reports\daily_v005\2026-07-27\v005_daily_scored_candidates_2026-07-27.csv; D3_CLOSE@2026-07-29 in OFFICIAL_DAILY_REPORT_HISTORY (minute 口径): F:\fenqixuangu\reports\history_samples\2026-07-23_2026-07-29\history_candidates_2026-07-23_2026-07-29.csv,False,,MEDIUM,False,DAILY_FILE_ENDS_AT_D2
